Date,Open,High,Low,Close,Volume
2022-12-15,5174.41,5247.84,5050.36,5188.82,6520482187
2022-12-16,5211.76,5258.97,5154.58,5214.29,6291498004
2022-12-19,5270.61,5403.98,5267.74,5391.91,7195195343
2022-12-20,5408.8,5445.92,5344.29,5419.02,6991291726
2022-12-21,5449.3,5491.1,5412.74,5429.13,5943969001
2022-12-22,5462.18,5515.67,5398.43,5447.23,4755889821
2022-12-23,5415.43,5457.23,5370.8,5454.79,4071020135
2022-12-26,5516.87,5549.43,5480.45,5504.09,3819828371
2022-12-27,5512.91,5513.56,5428.49,5434.51,4017121342
2022-12-28,5443.83,5450.33,5258.48,5345.61,4132793710
2022-12-29,5347.71,5476.92,5331.77,5476.92,3620400985
2022-12-30,5510.78,5562.98,5489.2,5509.16,4369749028
2023-01-02,5568.43,5661.49,5568.43,5661.1,4834734403
2023-01-03,5697.61,5704.83,5610.43,5626.57,5459192659
2023-01-04,5646.62,5651.74,5478.79,5523.49,4992602843
2023-01-05,5555.99,5566.98,5116.41,5116.41,4495545315
2023-01-06,5120.96,5420.38,4961.31,5341.96,5331359681
2023-01-09,5401.57,5416.73,5123.66,5170.97,4317306190
2023-01-10,5168.59,5187.43,4947.37,4987.99,5017386158
2023-01-11,5005.61,5091.32,4728.88,4728.88,3954341787
2023-01-12,4849.57,4977.33,4601.25,4970.71,5008515232
2023-01-13,4952.37,5073.28,4925.56,4984.86,3864299616
2023-01-16,5013.16,5207.67,4981.39,5207.67,4090424852
2023-01-17,5223.45,5338.93,5194.37,5315.03,5127612982
2023-01-18,5337.16,5424.23,5310.73,5384.17,4787154756
2023-01-19,5371.28,5452.8,5348.68,5422.37,3950727175
2023-01-20,5444.03,5507.71,5426.58,5490.34,4789491229
2023-01-23,5514,5568.97,5351.61,5404.43,4639095513
2023-01-24,5396.99,5438.71,5244.17,5366.52,4071939778
2023-01-25,5403.74,5419.3,5103.3,5297.77,3918846968
2023-01-26,5291.91,5315.9,5200.51,5231.02,3376747637
2023-01-27,5198.3,5229,5020.54,5191.83,3594118744
2023-01-30,5201.07,5232.63,5096.29,5096.29,2997771603
2023-01-31,5076.89,5111.74,4955.48,4976.55,3697029638
2023-02-01,4998.82,5014.88,4713.39,4713.39,3202000645
2023-02-02,4720.15,4870.66,4479.69,4752.24,5014253957
2023-02-03,4754.57,4997.63,4727.23,4997.63,4136725444
2023-02-06,4879.46,4991.68,4748.25,4930.18,818423917
2023-02-07,4903.85,4903.85,4484.66,4505.34,2246090968
2023-02-08,4482.11,4482.11,4186.01,4186.01
2023-02-15,4769.15,4951.04,4505.34,4950.47,1366156900
2023-02-16,5311.35,5320.4,4943.47,5008.58,3220661591
2023-02-17,4937.65,5081.81,4897.37,5026.83,2361027252
2023-02-20,5051.64,5173.44,5014.44,5148.93,2795290250
2023-02-21,5150.24,5264.83,5136.41,5149.39,3373345827
2023-02-22,5163.29,5174.91,5047.46,5071.41,3000149396
2023-02-23,5057.43,5117.76,5044.19,5086.2,3086219883
2023-02-24,5088.48,5114.49,5054.18,5058.75,3666107580
2023-02-27,5076.41,5204.09,4980.06,5197.44,3780474497
2023-02-28,5229.3,5265.69,5180.25,5237.33,3651685849
2023-03-01,5258.74,5350.71,5253.89,5322.65,3389485318
2023-03-02,5319.22,5352.08,5256.81,5261.41,3636998862
2023-03-03,5244.71,5298.39,5054.44,5212.38,3747489570
2023-03-06,5244.17,5428.34,5221.93,5392.31,4322046314
2023-03-07,5438.61,5497.81,5377.36,5381.9,4190369193
2023-03-08,5378.88,5442.24,5341.18,5438.38,4276210464
2023-03-09,5457.89,5503.09,5431.57,5446.22,4641697894
2023-03-10,5396.68,5453.85,5375.9,5384.56,3768780354
2023-03-13,5414.87,5429.33,5283.02,5323.19,3348659777
2023-03-14,5331.39,5347.89,5207.32,5207.32,3220818522
2023-03-15,5224.4,5239.45,5065.31,5121.57,3407563701
2023-03-16,5155.49,5230.7,5129.83,5229.58,2408700098
2023-03-17,5277.7,5291.94,5136.44,5136.44,2931813186
2023-03-20,5119.58,5137.07,4971.1,4975.47,2834484549
2023-03-21,4986.26,5019.89,4890.44,4906.63,2716626689
2023-03-22,4931.72,5001.06,4890.9,5001.06,2306010909
2023-03-23,4997.21,5061.99,4983.7,5061.99,2354594195
2023-03-24,5078.56,5117.37,5000.23,5031.98,2101903237
