Date,Open,High,Low,Close,Volume
2022-12-29,33021.43,33293.42,33020.35,33220.8,246092457
2022-12-30,33121.61,33152.55,32847.82,33147.25,296466276
2023-01-03,33148.9,33387.52,32850.57,33136.37,358951411
2023-01-04,33165.14,33409.1,33033.48,33269.77,385620372
2023-01-05,33191.72,33191.72,32812.33,32930.08,343028691
2023-01-06,33055.3,33710.66,32997.39,33630.61,365807019
2023-01-09,33664.39,33935.11,33487.66,33517.65,328602398
2023-01-10,33516.43,33726.54,33421.8,33704.1,269943626
2023-01-11,33754.03,33974.69,33711.04,33973.01,302297828
2023-01-12,34047.86,34292.67,33792.1,34189.97,308605840
2023-01-13,34075.31,34342.32,33915.49,34302.61,274402048
2023-01-17,34222.32,34269.97,33860.67,33910.85,355886413
2023-01-18,33948.49,34016.53,33269.9,33296.96,355464262
2023-01-19,33171.35,33227.49,32982.05,33044.56,321657187
2023-01-20,33073.46,33381.95,32948.93,33375.49,371158867
2023-01-23,33439.56,33782.88,33316.25,33629.56,358080278
2023-01-24,33444.72,33782.92,33310.56,33733.96,310757130
2023-01-25,33538.36,33773.09,33273.21,33743.84,345164077
2023-01-26,33771.66,33953.79,33635.6,33949.41,337434538
2023-01-27,33952.93,34164.33,33830.85,33978.08,444748375
2023-01-30,33909.21,34055.29,33695.18,33717.09,350273436
2023-01-31,33803.56,34095.23,33664.91,34086.04,360899710
2023-02-01,34039.6,34334.7,33581.42,34092.96,373274410
2023-02-02,34129.3,34145.14,33814.78,34053.94,450418447
2023-02-03,33926.3,34179.58,33813.86,33926.01,425692306
2023-02-06,33874.44,33962.84,33683.58,33891.02,297051674
2023-02-07,33769.78,34240,33634.1,34156.69,362844008
2023-02-08,34132.9,34161.65,33899.79,33949.01,331798754
2023-02-09,34105.61,34252.57,33607.13,33699.88,352340883
2023-02-10,33671.54,33897.31,33591.99,33869.27,290040929
2023-02-13,33887.39,34249.6,33887.39,34245.93,304272069
2023-02-14,34194.09,34331.47,33827.45,34089.27,293168223
2023-02-15,34008.63,34130.49,33833.1,34128.05,273467000
2023-02-16,33992.09,34041.16,33686.59,33696.85,319323817
2023-02-17,33677.01,33846.64,33517.73,33826.69,308061616
2023-02-21,33699.69,33699.69,33115.74,33129.59,350724881
2023-02-22,33169.33,33245.97,32948.27,33045.09,326776120
2023-02-23,33175.39,33272.4,32795.67,33153.91,290347857
2023-02-24,32999.19,32999.19,32643.48,32816.92,279628144
2023-02-27,32906.16,33189.28,32814.18,32889.09,247086922
2023-02-28,32873.47,32873.47,32636.43,32656.7,310230592
2023-03-01,32656.37,32746.15,32500.71,32661.84,297667890
2023-03-02,32780.97,33083.45,32665.85,33003.57,319669922
2023-03-03,33076.33,33405.82,33008.41,33390.97,304499671
2023-03-06,33425.32,33572.22,33383.47,33431.44,332530856
2023-03-07,33428.31,33453.25,32838.21,32856.46,302316239
2023-03-08,32872.08,32903.44,32612.7,32798.4,244719997
2023-03-09,32876.83,32990.46,32190.6,32254.86,319329492
2023-03-10,32185.14,32422.1,31783.41,31909.64,400712458
2023-03-13,31819.93,32240.35,31624.87,31819.14,431496714
2023-03-14,32055.29,32306.59,31805.4,32155.4,396208485
2023-03-15,31759.87,31906.47,31429.82,31874.57,428767713
2023-03-16,31827.65,32281.61,31571.46,32246.55,444690354
2023-03-17,32217.32,32217.32,31728.7,31861.98,722354381
2023-03-20,31872.33,32280.07,31872.33,32244.58,360596493
2023-03-21,32420.71,32593.68,32346.12,32560.6,369359044
2023-03-22,32570.19,32761.89,32020.46,32030.11,333705955
2023-03-23,32101.49,32511.49,31864.74,32105.25,336280975
2023-03-24,32038.22,32257.24,31805.18,32237.53,319333949
