Date,Open,High,Low,Close,Volume
2021-07-14,4380.11,4393.68,4362.36,4374.3,2028264492
2021-07-15,4369.02,4369.02,4340.7,4360.03,1995704829
2021-07-16,4367.43,4375.09,4322.53,4327.16,2026420335
2021-07-19,4296.4,4296.4,4233.13,4258.49,2838151098
2021-07-20,4265.11,4336.84,4262.05,4323.06,2430577637
2021-07-21,4331.13,4359.7,4331.13,4358.69,2101370626
2021-07-22,4361.27,4369.87,4350.06,4367.48,1845434194
2021-07-23,4381.2,4415.18,4381.2,4411.79,1752390418
2021-07-26,4409.58,4422.73,4405.45,4422.3,1812247096
2021-07-27,4416.38,4416.38,4372.51,4401.46,2085640391
2021-07-28,4402.95,4415.47,4387.01,4400.64,2118843918
2021-07-29,4403.59,4429.97,4403.59,4419.15,2019354788
2021-07-30,4395.12,4412.25,4389.65,4395.26,2245846882
2021-08-02,4406.86,4422.18,4384.81,4387.16,1983436641
2021-08-03,4392.74,4423.79,4373,4423.15,2174964518
2021-08-04,4415.95,4416.17,4400.23,4402.66,2331475675
2021-08-05,4408.86,4429.76,4408.86,4429.1,1960628313
2021-08-06,4429.07,4440.82,4429.07,4436.52,1838165082
2021-08-09,4437.77,4439.39,4424.74,4432.35,1716583532
2021-08-10,4435.79,4445.21,4430.03,4436.75,1916238169
2021-08-11,4442.18,4449.44,4436.42,4442.41,1871786539
2021-08-12,4446.08,4461.77,4435.96,4460.83,1628478428
2021-08-13,4464.84,4468.37,4460.82,4468,1532626658
2021-08-16,4461.65,4480.26,4437.66,4479.71,1750996492
2021-08-17,4462.12,4462.12,4417.83,4448.08,1917517410
2021-08-18,4440.94,4454.32,4397.59,4400.27,1930293587
2021-08-19,4382.44,4418.61,4367.73,4405.8,2214340942
2021-08-20,4410.56,4444.35,4406.8,4441.67,1834179903
2021-08-23,4450.29,4489.88,4450.29,4479.53,1854558750
2021-08-24,4484.4,4492.81,4482.28,4486.23,1743330697
2021-08-25,4490.45,4501.71,4485.66,4496.19,1777933554
2021-08-26,4493.75,4495.9,4468.99,4470,1642206826
2021-08-27,4474.1,4513.33,4474.1,4509.37,1665809773
2021-08-30,4513.76,4537.36,4513.76,4528.79,1564582288
2021-08-31,4529.75,4531.39,4515.8,4522.68,2177504229
2021-09-01,4528.8,4537.11,4522.02,4524.09,1943483583
2021-09-02,4534.48,4545.85,4524.66,4536.95,1778239902
2021-09-03,4532.42,4541.45,4521.3,4535.43,1529886805
2021-09-07,4535.38,4535.38,4513,4520.03,1805777278
2021-09-08,4518.09,4521.79,4493.95,4514.07,1783658630
2021-09-09,4513.02,4529.9,4492.07,4493.28,1837254326
2021-09-10,4506.92,4520.47,4457.66,4458.58,1860497153
2021-09-13,4474.81,4492.99,4445.7,4468.73,2060402092
2021-09-14,4479.33,4485.68,4435.46,4443.05,2021922303
2021-09-15,4447.49,4486.87,4438.37,4480.7,2126502586
2021-09-16,4477.09,4485.87,4443.8,4473.75,1846633558
2021-09-17,4469.74,4471.52,4427.76,4432.99,3770722859
2021-09-20,4402.95,4402.95,4305.91,4357.73,2601202238
2021-09-21,4374.45,4394.87,4347.96,4354.19,1926605020
2021-09-22,4367.43,4416.75,4367.43,4395.64,2024995238
2021-09-23,4406.75,4465.4,4406.75,4448.98,1974708404
2021-09-24,4438.04,4463.12,4430.27,4455.48,1687771288
2021-09-27,4442.12,4457.3,4436.19,4443.11,2044774771
2021-09-28,4419.54,4419.54,4346.33,4352.63,2411082003
2021-09-29,4362.41,4385.57,4355.08,4359.46,1899919741
2021-09-30,4370.67,4382.55,4306.24,4307.54,2292980186
2021-10-01,4317.16,4375.19,4288.52,4357.04,2202907200
2021-10-04,4348.84,4355.51,4278.94,4300.46,2352030389
2021-10-05,4309.87,4369.23,4309.87,4345.72,2026525955
2021-10-06,4319.57,4365.57,4290.49,4363.55,2062682920
2021-10-07,4383.73,4429.97,4383.73,4399.76,1942954035
2021-10-08,4406.51,4412.02,4386.22,4391.34,1683911086
2021-10-11,4385.44,4415.88,4360.59,4361.19,1684626168
2021-10-12,4368.31,4374.89,4342.09,4350.65,1951341517
2021-10-13,4358.01,4372.87,4329.92,4363.8,1928089452
2021-10-14,4386.75,4439.73,4386.75,4438.26,1941352446
2021-10-15,4447.69,4475.82,4447.69,4471.37,2048713822
2021-10-18,4463.72,4488.75,4447.47,4486.46,1871645425
2021-10-19,4497.34,4520.4,4496.41,4519.63,1701720108
2021-10-20,4524.42,4540.87,4524.4,4536.19,1842279378
2021-10-21,4532.24,4551.44,4526.89,4549.78,1903670277
2021-10-22,4546.12,4559.67,4524,4544.9,1820296105
2021-10-25,4553.69,4572.62,4537.36,4566.48,1849843381
2021-10-26,4578.69,4598.53,4569.17,4574.79,2018287292
2021-10-27,4580.22,4584.57,4551.66,4551.68,2255666226
2021-10-28,4562.84,4597.55,4562.84,4596.42,2180879850
2021-10-29,4572.87,4608.08,4567.59,4605.38,2350301616
2021-11-01,4610.62,4620.34,4595.06,4613.67,2033758725
2021-11-02,4613.34,4635.15,4613.34,4630.65,2156232672
2021-11-03,4630.65,4663.46,4621.19,4660.57,2155080069
2021-11-04,4662.93,4683,4662.59,4680.06,2514981463
2021-11-05,4699.26,4718.5,4681.32,4697.53,2604934263
2021-11-08,4701.48,4714.92,4694.39,4701.7,2208829524
2021-11-09,4707.25,4708.53,4670.87,4685.25,2077878164
2021-11-10,4670.26,4684.85,4630.86,4646.71,2141600225
2021-11-11,4659.39,4664.55,4648.31,4649.27,1745650301
2021-11-12,4655.24,4688.47,4650.77,4682.85,1878873391
2021-11-15,4689.3,4697.42,4672.86,4682.8,1821708114
2021-11-16,4679.42,4714.95,4679.42,4700.9,1969710437
2021-11-17,4701.5,4701.5,4684.41,4688.67,2073793765
2021-11-18,4700.72,4708.8,4672.78,4704.54,2229419489
2021-11-19,4708.44,4717.75,4694.22,4697.96,2452147236
2021-11-22,4712,4743.83,4682.17,4682.94,2465454579
2021-11-23,4678.48,4699.39,4652.66,4690.7,2230377284
2021-11-24,4675.78,4702.87,4659.89,4701.46,1849716721
2021-11-26,4664.63,4664.63,4585.43,4594.62,2132760977
2021-11-29,4628.75,4672.95,4625.26,4655.27,2505188610
2021-11-30,4640.25,4646.02,4560,4567,4064157980
2021-12-01,4602.82,4652.94,4510.27,4513.04,3055980587
2021-12-02,4504.73,4595.46,4504.73,4577.1,2801558306
2021-12-03,4589.49,4608.03,4495.12,4538.43,2714009311
2021-12-06,4548.37,4612.6,4540.51,4591.67,2591430683
2021-12-07,4631.97,4694.04,4631.97,4686.75,2483715209
2021-12-08,4690.86,4705.06,4674.52,4701.21,2169237673
2021-12-09,4691,4695.26,4665.98,4667.45,2021704694
2021-12-10,4687.64,4713.57,4670.24,4712.02,2130792886
2021-12-13,4710.3,4710.3,4667.6,4668.97,2427488597
2021-12-14,4642.99,4660.47,4606.52,4634.09,2481788465
2021-12-15,4636.46,4712.6,4611.22,4709.85,2575621271
2021-12-16,4719.13,4731.99,4651.89,4668.67,2745064817
2021-12-17,4652.5,4666.7,4600.22,4620.64,4573690712
2021-12-20,4587.9,4587.9,4531.1,4568.02,2468207427
2021-12-21,4594.96,4651.14,4583.16,4649.23,2298114520
2021-12-22,4650.36,4697.67,4645.53,4696.56,1874604891
2021-12-23,4703.96,4740.74,4703.96,4725.79,1617243125
2021-12-27,4733.99,4791.49,4733.99,4791.19,1503734418
2021-12-28,4795.49,4807.02,4780.04,4786.35,1432143549
2021-12-29,4788.64,4804.06,4778.08,4793.06,1365873126
2021-12-30,4794.23,4808.93,4775.33,4778.73,1353236996
2021-12-31,4775.21,4786.83,4765.75,4766.18,1339318824
2022-01-03,4778.14,4796.64,4758.17,4796.56,2241373299
2022-01-04,4804.51,4818.62,4774.27,4793.54,2841121018
2022-01-05,4787.99,4797.7,4699.44,4700.58,2810603586
2022-01-06,4693.39,4725.01,4671.26,4696.05,2389339330
2022-01-07,4697.66,4707.95,4662.74,4677.03,2414328227
2022-01-10,4655.34,4673.02,4582.24,4670.29,2668776356
2022-01-11,4669.14,4714.13,4638.27,4713.07,2238558923
2022-01-12,4728.59,4748.83,4706.71,4726.35,2122392627
2022-01-13,4733.56,4744.13,4650.29,4659.03,2392404427
2022-01-14,4637.99,4665.13,4614.75,4662.85,2522462949
2022-01-18,4632.24,4632.24,4568.7,4577.11,2741096372
2022-01-19,4588.03,4611.55,4530.2,4532.76,2494214499
2022-01-20,4547.35,4602.11,4477.95,4482.73,2556569239
2022-01-21,4471.38,4494.52,4395.34,4397.94,3210070654
2022-01-24,4356.32,4417.35,4222.62,4410.13,3888349334
2022-01-25,4366.64,4411.01,4287.11,4356.45,3069079477
2022-01-26,4408.43,4453.23,4304.8,4349.93,3239353450
2022-01-27,4380.58,4428.74,4309.5,4326.51,3070684348
2022-01-28,4336.19,4432.72,4292.46,4431.85,2926083817
2022-01-31,4431.79,4516.89,4414.02,4515.55,2960132803
2022-02-01,4519.57,4550.49,4483.53,4546.54,2725815746
2022-02-02,4566.39,4595.31,4544.32,4589.38,2906346124
2022-02-03,4535.41,4542.88,4470.39,4477.44,2707325899
2022-02-04,4482.79,4539.66,4451.5,4500.53,2661230208
2022-02-07,4505.75,4521.86,4471.47,4483.87,2380580575
2022-02-08,4480.02,4531.32,4465.4,4521.54,2540145869
2022-02-09,4547,4590.03,4547,4587.18,2435234286
2022-02-10,4553.24,4588.92,4484.31,4504.08,2709241305
2022-02-11,4506.27,4526.33,4401.41,4418.64,2891247534
2022-02-14,4412.61,4426.22,4364.84,4401.67,2520881740
2022-02-15,4429.28,4472.77,4429.28,4471.07,2348139435
2022-02-16,4455.75,4489.55,4429.68,4475.01,2334132066
2022-02-17,4456.06,4456.06,4373.81,4380.26,2308231918
2022-02-18,4384.57,4394.6,4327.22,4348.87,2569037287
2022-02-22,4332.74,4362.12,4267.11,4304.76,2734224673
2022-02-23,4324.93,4341.51,4221.51,4225.5,2496800402
2022-02-24,4155.77,4294.73,4114.65,4288.7,3557984906
2022-02-25,4298.38,4385.34,4286.83,4384.65,2692920879
2022-02-28,4354.17,4388.84,4315.12,4373.94,3226746590
2022-03-01,4363.14,4378.45,4279.54,4306.26,3136231628
2022-03-02,4322.56,4401.48,4322.56,4386.54,2867342109
2022-03-03,4401.31,4416.78,4345.56,4363.49,2617737783
2022-03-04,4342.12,4342.12,4284.98,4328.87,2992345589
2022-03-07,4327.01,4327.01,4199.85,4201.09,3509191905
2022-03-08,4202.66,4276.94,4157.87,4170.7,3636375797
2022-03-09,4223.1,4299.4,4223.1,4277.88,3018723346
2022-03-10,4252.55,4268.28,4209.8,4259.52,2583441996
2022-03-11,4279.5,4291.01,4200.49,4204.31,2335196408
2022-03-14,4202.75,4247.57,4161.72,4173.11,2714056407
2022-03-15,4188.82,4271.05,4187.9,4262.45,2630767161
2022-03-16,4288.14,4358.9,4251.99,4357.86,2922879968
2022-03-17,4345.11,4412.67,4335.65,4411.67,2435098356
2022-03-18,4407.34,4465.4,4390.57,4463.12,4234433858
2022-03-21,4462.4,4481.75,4424.3,4461.18,2479499718
2022-03-22,4469.1,4522,4469.1,4511.61,2341523848
2022-03-23,4493.1,4501.07,4455.81,4456.24,2181298863
2022-03-24,4469.98,4520.58,4465.17,4520.16,2076509992
2022-03-25,4522.91,4546.03,4501.07,4543.06,1997323727
2022-03-28,4541.09,4575.65,4517.69,4575.52,2017538125
2022-03-29,4602.86,4637.3,4589.66,4631.6,2449168296
2022-03-30,4624.2,4627.77,4581.32,4602.45,2080196324
2022-03-31,4599.02,4603.07,4530.41,4530.41,2644203200
2022-04-01,4540.32,4548.7,4507.57,4545.86,2324492158
2022-04-04,4547.97,4583.5,4539.21,4582.64,2280384041
2022-04-05,4572.45,4593.45,4514.17,4525.12,2420827941
2022-04-06,4494.17,4503.94,4450.04,4481.15,2718023074
2022-04-07,4474.65,4521.16,4450.3,4500.21,2598710105
2022-04-08,4494.15,4520.41,4474.6,4488.28,2247337166
2022-04-11,4462.64,4464.35,4408.38,4412.53,2333774550
2022-04-12,4437.59,4471,4381.34,4397.45,2167088424
2022-04-13,4394.3,4453.92,4392.7,4446.59,2103002387
2022-04-14,4449.12,4460.46,4390.77,4392.59,2438692580
2022-04-18,4385.63,4410.31,4370.3,4391.69,2049261518
2022-04-19,4390.63,4471.03,4390.63,4462.21,2246729830
2022-04-20,4472.26,4488.29,4448.76,4459.45,2382044298
2022-04-21,4489.17,4512.94,4384.47,4393.66,2634157914
2022-04-22,4385.83,4385.83,4267.62,4271.78,2515855752
2022-04-25,4255.34,4299.02,4200.82,4296.12,2846155944
2022-04-26,4278.14,4278.14,4175.04,4175.2,2644480439
2022-04-27,4186.52,4240.71,4162.9,4183.96,2645379293
2022-04-28,4222.58,4308.45,4188.63,4287.5,2765340120
2022-04-29,4253.75,4269.68,4124.28,4131.93,2846133680
2022-05-02,4130.61,4169.81,4062.51,4155.38,2741101346
2022-05-03,4159.78,4200.1,4147.08,4175.48,2504555235
2022-05-04,4181.18,4307.66,4148.91,4300.17,2875234248
2022-05-05,4270.43,4270.43,4106.01,4146.87,2869945993
2022-05-06,4128.17,4157.69,4067.91,4123.34,2737777030
2022-05-09,4081.27,4081.27,3975.48,3991.24,3077820809
2022-05-10,4035.18,4068.82,3958.17,4001.05,2915264940
2022-05-11,3990.08,4049.09,3928.82,3935.18,2767622340
2022-05-12,3903.95,3964.8,3858.87,3930.08,3137341972
2022-05-13,3963.9,4038.88,3963.9,4023.89,2540467772
2022-05-16,4013.02,4046.46,3983.99,4008.01,2214046548
2022-05-17,4052,4090.72,4033.93,4088.85,2462826212
2022-05-18,4051.98,4051.98,3911.91,3923.68,2719641498
2022-05-19,3899,3945.96,3876.58,3900.79,2774587225
2022-05-20,3927.76,3943.42,3810.32,3901.36,3004732400
2022-05-23,3919.42,3981.88,3909.04,3973.75,2406253177
2022-05-24,3942.94,3955.68,3875.13,3941.48,2437966527
2022-05-25,3929.59,3999.33,3925.03,3978.73,2334313273
2022-05-26,3984.6,4075.14,3984.6,4057.84,2400529721
2022-05-27,4077.43,4158.49,4077.43,4158.24,2163529907
2022-05-31,4151.09,4168.34,4104.88,4132.15,3805436157
2022-06-01,4149.78,4166.54,4073.85,4101.23,2172170316
2022-06-02,4095.41,4177.51,4074.37,4176.82,2072172553
2022-06-03,4137.57,4142.67,4098.67,4108.54,1878566492
2022-06-06,4134.72,4168.78,4109.18,4121.43,1919014089
2022-06-07,4096.47,4164.86,4080.19,4160.68,1973745637
2022-06-08,4147.12,4160.14,4107.2,4115.77,1875032906
2022-06-09,4101.65,4119.1,4017.17,4017.82,2040178588
2022-06-10,3974.39,3974.39,3900.16,3900.86,2475868478
2022-06-13,3838.15,3838.15,3734.3,3749.63,3067433318
2022-06-14,3763.52,3778.18,3705.68,3735.48,2639249798
2022-06-15,3764.05,3837.56,3722.3,3789.99,2761970436
2022-06-16,3728.18,3728.18,3639.77,3666.77,3079954729
2022-06-17,3665.9,3707.71,3636.87,3674.84,4667721829
2022-06-21,3715.31,3779.65,3715.31,3764.79,2677535781
2022-06-22,3733.89,3801.79,3717.69,3759.89,2479596731
2022-06-23,3774.71,3802.58,3743.52,3795.73,2511277193
2022-06-24,3821.75,3913.65,3821.75,3911.74,3476679518
2022-06-27,3920.76,3927.72,3889.66,3900.11,2125082913
2022-06-28,3913,3945.86,3820.14,3821.55,2247996957
2022-06-29,3825.09,3836.5,3799.02,3818.83,2113449461
2022-06-30,3785.99,3818.99,3738.67,3785.38,2685491463
2022-07-01,3781,3829.82,3752.1,3825.33,2192501778
2022-07-05,3792.61,3832.19,3742.06,3831.39,2506625598
2022-07-06,3831.98,3870.91,3809.37,3845.08,2201176371
2022-07-07,3858.85,3910.63,3858.85,3902.62,2085966400
2022-07-08,3888.26,3918.5,3869.34,3899.38,1777058171
2022-07-11,3880.94,3880.94,3847.22,3854.43,1824655815
2022-07-12,3851.95,3873.41,3802.36,3818.8,2131307791
2022-07-13,3779.67,3829.44,3759.07,3801.78,2056282440
2022-07-14,3763.99,3796.41,3721.56,3790.38,2178874683
2022-07-15,3818,3863.62,3817.18,3863.16,2327434451
2022-07-18,3883.79,3902.44,3818.63,3830.85,2196942964
2022-07-19,3860.73,3939.81,3860.73,3936.69,2386374889
2022-07-20,3935.32,3974.13,3922.03,3959.9,2346363953
2022-07-21,3955.47,3999.29,3927.64,3998.95,2498555021
2022-07-22,3998.43,4012.44,3938.86,3961.63,2223130836
2022-07-25,3965.72,3975.3,3943.46,3966.84,1945141683
2022-07-26,3953.22,3953.22,3910.74,3921.05,2144610066
2022-07-27,3951.43,4039.56,3951.43,4023.61,2459044831
2022-07-28,4026.13,4078.95,3992.97,4072.43,2549741617
2022-07-29,4087.33,4140.15,4079.22,4130.29,2886406949
2022-08-01,4112.38,4144.95,4096.02,4118.63,2290404134.7576
2022-08-02,4104.21,4140.47,4079.81,4091.19,2265723779
2022-08-03,4107.96,4167.66,4107.96,4155.17,2432226005
2022-08-04,4154.85,4161.29,4135.42,4151.94,2259557509
2022-08-05,4115.87,4151.58,4107.31,4145.19,2024887684
2022-08-08,4155.93,4186.62,4128.97,4140.06,2118308917
2022-08-09,4133.11,4137.3,4112.09,4122.47,2045740859
2022-08-10,4181.02,4211.03,4177.26,4210.24,2239407036
2022-08-11,4227.4,4257.91,4201.41,4207.27,2080941232
2022-08-12,4225.02,4280.47,4219.78,4280.15,1837439508
2022-08-15,4269.37,4301.79,4256.9,4297.14,1775707808
2022-08-16,4290.46,4325.28,4277.77,4305.2,1909934189
2022-08-17,4280.4,4302.18,4253.08,4274.04,1861058607
2022-08-18,4273.13,4292.53,4261.98,4283.74,1747174197
2022-08-19,4266.31,4266.31,4218.7,4228.48,2044278522
2022-08-22,4195.08,4195.08,4129.86,4137.99,1980081528
2022-08-23,4133.09,4159.77,4124.03,4128.73,1788639687
2022-08-24,4126.55,4156.56,4119.97,4140.77,1736786606
2022-08-25,4153.26,4200.54,4147.59,4199.12,1845810168
2022-08-26,4198.74,4203.04,4057.66,4057.66,2112956660
2022-08-29,4034.58,4062.99,4017.42,4030.61,1890889510
2022-08-30,4041.25,4044.98,3965.21,3986.16,2081001229
2022-08-31,4000.67,4015.37,3954.53,3955,2551854859.5204
2022-09-01,3936.73,3970.23,3903.65,3966.85,2303306757.0706
2022-09-02,3994.66,4018.43,3906.21,3924.26,2080325882
2022-09-06,3930.89,3942.55,3886.75,3908.19,2245181905
2022-09-07,3909.43,3987.89,3906.03,3979.87,2207203153
2022-09-08,3959.94,4010.5,3944.81,4006.18,2287421470
2022-09-09,4022.94,4076.81,4022.94,4067.36,2096049232
2022-09-12,4083.67,4119.28,4083.67,4110.41,2144187292
2022-09-13,4037.12,4037.12,3921.28,3932.69,2641640040
2022-09-14,3940.73,3961.94,3912.18,3946.01,2482078227
2022-09-15,3932.41,3959.14,3888.28,3901.35,2510590552
2022-09-16,3880.95,3880.95,3837.08,3873.33,4360545933
2022-09-19,3849.91,3900.45,3838.5,3899.89,2115778064
2022-09-20,3875.23,3876.01,3827.54,3855.93,2334817543
2022-09-21,3871.4,3907.07,3789.49,3789.93,2485994709
2022-09-22,3782.36,3790.9,3749.45,3757.99,2445941297
2022-09-23,3727.14,3727.14,3647.47,3693.23,2807610763
2022-09-26,3682.72,3715.67,3644.76,3655.04,2631140662
2022-09-27,3686.44,3717.53,3623.29,3647.29,2543929467
2022-09-28,3651.94,3736.74,3640.61,3719.04,2634239753
2022-09-29,3687.01,3687.01,3610.4,3640.47,2604839600
2022-09-30,3633.48,3671.44,3584.13,3585.62,3142945550
2022-10-03,3609.78,3698.35,3604.93,3678.43,2734042230
2022-10-04,3726.46,3791.92,3726.46,3790.93,2850684686
2022-10-05,3753.25,3806.91,3722.66,3783.28,2406097925
2022-10-06,3771.97,3797.93,3739.22,3744.52,2451917428
2022-10-07,3706.74,3706.74,3620.73,3639.66,2670998010
2022-10-10,3647.51,3652.17,3588.1,3612.39,2379975370
2022-10-11,3595.86,3640.66,3568.45,3588.84,2730730478
2022-10-12,3590.83,3608.34,3573.86,3577.03,2370590416
2022-10-13,3520.37,3685.41,3491.58,3669.91,3197128807
2022-10-14,3690.41,3712,3579.68,3583.07,2661937030
2022-10-17,3638.65,3689.73,3638.65,3677.95,2577719660
2022-10-18,3746.26,3762.79,3686.53,3719.98,2659756947
2022-10-19,3703.11,3728.58,3666.51,3695.16,2400354825
2022-10-20,3689.05,3736,3656.44,3665.78,2641513546
2022-10-21,3657.1,3757.89,3647.42,3752.75,3007722663
2022-10-24,3762.01,3810.74,3741.65,3797.34,2587423726
2022-10-25,3799.44,3862.85,3799.44,3859.11,2722411722
2022-10-26,3825.97,3886.15,3824.07,3830.6,2946134171
2022-10-27,3834.69,3859.95,3803.79,3807.3,3088618697
2022-10-28,3808.26,3905.42,3808.26,3901.06,2899801373
2022-10-31,3881.85,3893.73,3863.18,3871.98,2800978345
2022-11-01,3901.79,3911.79,3843.8,3856.1,2616622589
2022-11-02,3852.9,3894.44,3758.68,3759.69,3112059344
2022-11-03,3733.25,3750.59,3698.15,3719.89,2853782123
2022-11-04,3766.98,3796.34,3708.84,3770.55,3019479207
2022-11-07,3780.71,3813.95,3764.7,3806.8,2492839587
2022-11-08,3817.02,3859.4,3786.28,3828.11,2585450787
2022-11-09,3810.94,3818.2,3744.22,3748.57,2535204840
2022-11-10,3859.89,3958.33,3859.89,3956.37,3342969435
2022-11-11,3963.72,4001.48,3944.82,3992.93,3015063689
2022-11-14,3977.97,4008.97,3956.4,3957.25,2607905944
2022-11-15,4006.41,4028.84,3953.17,3991.73,2796620692
2022-11-16,3976.82,3983.09,3954.34,3958.79,2405874725
2022-11-17,3919.26,3954.33,3906.54,3946.56,2196018180
2022-11-18,3966.39,3979.89,3935.98,3965.34,2233622593
2022-11-21,3956.23,3962,3933.34,3949.94,2114062649
2022-11-22,3965.51,4005.88,3956.88,4003.58,1997281888
2022-11-23,4000.3,4033.78,3998.66,4027.26,1753489062
2022-11-25,4023.34,4034.02,4020.76,4026.12,901913979
2022-11-28,4005.36,4012.27,3955.77,3963.94,2094426126
2022-11-29,3964.19,3976.77,3937.65,3957.63,1912517741
2022-11-30,3957.18,4080.11,3938.58,4080.11,3721831565
2022-12-01,4087.14,4100.51,4050.87,4076.57,2316143021
2022-12-02,4040.17,4080.48,4026.63,4071.7,2073993715
2022-12-05,4052.02,4052.45,3984.49,3998.84,2283039476
2022-12-06,3996.63,4001.51,3918.39,3941.26,2363290230
2022-12-07,3933.28,3957.57,3922.68,3933.92,2261360347
2022-12-08,3947.79,3974.19,3935.83,3963.51,2156493372
2022-12-09,3954.17,3977.02,3933.04,3934.38,2120259740
2022-12-12,3939.29,3990.71,3935.3,3990.56,2283766184
2022-12-13,4069.38,4100.96,3993.03,4019.65,3099177403
2022-12-14,4015.54,4053.76,3965.65,3995.32,2606576359
